Date,Open,High,Low,Close
05/26/1992,411.41,414.02,410.23,411.41
05/27/1992,412.17,412.68,411.06,412.17
05/28/1992,416.74,416.77,411.81,416.74
05/29/1992,415.35,418.36,415.35,415.35
06/01/1992,417.3,417.3,412.44,417.3
06/02/1992,413.5,417.3,413.5,413.5
06/03/1992,414.59,416.54,413.04,414.59
06/04/1992,413.26,414.98,412.97,413.26
06/05/1992,413.48,413.85,410.97,413.48
06/08/1992,413.36,413.95,412.03,413.36
06/09/1992,410.06,413.56,409.3,410.06
06/10/1992,407.25,410.1,406.81,407.25
06/11/1992,409.05,409.05,406.11,409.05
06/12/1992,409.76,411.86,409.05,409.76
06/15/1992,410.29,411.68,408.13,410.29
06/16/1992,408.32,411.4,408.32,408.32
06/17/1992,402.26,408.33,401.98,402.26
06/18/1992,400.96,402.68,400.51,400.96
06/19/1992,403.67,404.23,400.96,403.67
06/22/1992,403.4,403.67,399.92,403.4
06/23/1992,404.04,405.41,403.4,404.04
06/24/1992,403.83,404.76,403.26,403.83
06/25/1992,403.12,405.53,402.01,403.12
06/26/1992,403.45,403.51,401.94,403.45
06/29/1992,408.94,408.96,403.45,408.94
06/30/1992,408.14,409.63,407.85,408.14
07/01/1992,412.88,412.88,408.14,412.88
07/02/1992,411.77,415.71,410.07,411.77
07/06/1992,413.84,413.84,410.46,413.84
07/07/1992,409.16,415.33,408.58,409.16
07/08/1992,410.28,410.28,407.2,410.28
07/09/1992,414.23,414.69,410.26,414.23
07/10/1992,414.62,415.88,413.34,414.62
07/13/1992,414.87,415.86,413.93,414.87
07/14/1992,417.68,417.69,414.33,417.68
07/15/1992,417.1,417.81,416.29,417.1
07/16/1992,417.54,417.93,414.79,417.54
07/17/1992,415.62,417.54,412.96,415.62
07/20/1992,413.75,415.62,410.72,413.75
07/21/1992,413.76,414.92,413.1,413.76
07/22/1992,410.93,413.76,409.95,410.93
07/23/1992,412.08,412.08,409.81,412.08
07/24/1992,411.6,412.08,409.94,411.6
07/27/1992,411.54,412.67,411.27,411.54
07/28/1992,417.52,417.55,411.54,417.52
07/29/1992,422.23,423.02,417.52,422.23
07/30/1992,423.92,423.94,421.57,423.92
07/31/1992,424.21,424.8,422.46,424.21
08/03/1992,425.09,425.09,422.84,425.09
08/04/1992,424.36,425.14,423.1,424.36
08/05/1992,422.19,424.36,421.92,422.19
08/06/1992,420.59,422.36,420.26,420.59
08/07/1992,418.88,423.45,418.51,418.88
08/10/1992,419.42,419.42,417.04,419.42
08/11/1992,418.9,419.72,416.53,418.9
08/12/1992,417.78,419.75,416.43,417.78
08/13/1992,417.73,419.88,416.4,417.73
08/14/1992,419.91,420.4,417.73,419.91
08/17/1992,420.74,421.89,419.44,420.74
08/18/1992,421.34,421.4,419.78,421.34
08/19/1992,418.18,421.62,418.18,418.18
08/20/1992,418.26,418.85,416.93,418.26
08/21/1992,414.85,420.35,413.58,414.85
08/24/1992,410.72,414.85,410.07,410.72
08/25/1992,411.61,411.64,408.3,411.61
08/26/1992,413.51,413.61,410.53,413.51
08/27/1992,413.53,415.83,413.51,413.53
08/28/1992,414.84,414.95,413.38,414.84
08/31/1992,414.03,415.29,413.76,414.03
09/01/1992,416.07,416.07,413.35,416.07
09/02/1992,417.98,418.28,415.31,417.98
09/03/1992,417.98,420.31,417.49,417.98
09/04/1992,417.08,418.62,416.76,417.08
09/08/1992,414.44,417.18,414.3,414.44
09/09/1992,416.36,416.44,414.44,416.36
09/10/1992,419.95,420.52,416.34,419.95
09/11/1992,419.58,420.58,419.13,419.58
09/14/1992,425.27,425.27,419.58,425.27
09/15/1992,419.77,425.27,419.54,419.77
09/16/1992,419.92,422.44,417.77,419.92
09/17/1992,419.93,421.43,419.62,419.93
09/18/1992,422.93,422.93,419.92,422.93
09/21/1992,422.14,422.93,421.18,422.14
09/22/1992,417.14,422.14,417.13,417.14
09/23/1992,417.44,417.88,416.0,417.44
09/24/1992,418.47,419.01,417.44,418.47
09/25/1992,414.35,418.63,412.71,414.35
09/28/1992,416.62,416.62,413.0,416.62
09/29/1992,416.8,417.38,415.34,416.8
09/30/1992,417.8,418.58,416.67,417.8
10/01/1992,416.29,418.67,415.46,416.29
10/02/1992,410.47,416.35,410.45,410.47
10/05/1992,407.57,410.47,396.8,407.57
10/06/1992,407.18,408.56,404.84,407.18
10/07/1992,404.25,408.6,403.91,404.25
10/08/1992,407.75,408.04,404.25,407.75
10/09/1992,402.66,407.75,402.42,402.66
10/12/1992,407.44,407.44,402.66,407.44
10/13/1992,409.3,410.64,406.83,409.3
10/14/1992,409.37,411.52,407.86,409.37
10/15/1992,409.6,411.03,407.92,409.6
10/16/1992,411.73,411.73,407.43,411.73
10/19/1992,414.98,414.98,410.66,414.98
10/20/1992,415.48,417.98,414.49,415.48
10/21/1992,415.67,416.15,414.54,415.67
10/22/1992,414.9,416.81,413.1,414.9
10/23/1992,414.1,416.23,413.7,414.1
10/26/1992,418.16,418.17,413.71,418.16
10/27/1992,418.49,419.2,416.97,418.49
10/28/1992,420.13,420.13,417.56,420.13
10/29/1992,420.86,421.16,419.83,420.86
10/30/1992,418.68,421.13,418.54,418.68
11/02/1992,422.75,422.75,418.12,422.75
11/03/1992,419.92,422.81,418.59,419.92
11/04/1992,417.11,421.07,416.61,417.11
11/05/1992,418.34,418.4,415.58,418.34
11/06/1992,417.58,418.35,417.01,417.58
11/09/1992,418.59,420.13,416.79,418.59
11/10/1992,418.62,419.71,417.98,418.62
11/11/1992,422.2,422.33,418.4,422.2
11/12/1992,422.87,423.1,421.7,422.87
11/13/1992,422.43,422.91,421.04,422.43
11/16/1992,420.68,422.44,420.35,420.68
11/17/1992,419.27,420.97,418.31,419.27
11/18/1992,422.85,423.49,419.24,422.85
11/19/1992,423.61,423.61,422.5,423.61
11/20/1992,426.65,426.98,423.61,426.65
11/23/1992,425.12,426.65,424.95,425.12
11/24/1992,427.59,429.31,424.83,427.59
11/25/1992,429.19,429.41,427.58,429.19
11/27/1992,430.16,431.93,429.17,430.16
11/30/1992,431.35,431.53,429.36,431.35
12/01/1992,430.78,431.47,429.07,430.78
12/02/1992,429.89,430.87,428.61,429.89
12/03/1992,429.91,430.99,428.8,429.91
12/04/1992,432.06,432.89,429.74,432.06
12/07/1992,435.31,435.31,432.06,435.31
12/08/1992,436.99,436.99,434.68,436.99
12/09/1992,435.65,436.99,433.98,435.65
12/10/1992,434.64,435.66,432.65,434.64
12/11/1992,433.73,434.64,433.34,433.73
12/14/1992,432.84,435.26,432.83,432.84
12/15/1992,432.57,433.66,431.92,432.57
12/16/1992,431.52,434.22,430.88,431.52
12/17/1992,435.43,435.44,431.46,435.43
12/18/1992,441.28,441.29,435.43,441.28
12/21/1992,440.7,441.28,439.65,440.7
12/22/1992,440.31,441.64,438.25,440.31
12/23/1992,439.03,441.11,439.03,439.03
12/24/1992,439.77,439.81,439.03,439.77
12/28/1992,439.15,439.77,437.26,439.15
12/29/1992,437.98,442.65,437.6,437.98
12/30/1992,438.82,439.37,437.12,438.82
12/31/1992,435.71,439.59,435.71,435.71
01/04/1993,435.38,437.32,434.48,435.38
01/05/1993,434.34,435.4,433.55,434.34
01/06/1993,434.52,435.17,432.52,434.52
01/07/1993,430.73,435.46,429.76,430.73
01/08/1993,429.05,430.73,426.88,429.05
01/11/1993,430.95,431.04,429.01,430.95
01/12/1993,431.04,431.39,428.19,431.04
01/13/1993,433.03,433.44,429.99,433.03
01/14/1993,435.94,435.96,433.03,435.94
01/15/1993,437.15,439.49,435.84,437.15
01/18/1993,436.84,437.15,435.92,436.84
01/19/1993,435.13,437.7,434.59,435.13
01/20/1993,433.37,436.23,433.37,433.37
01/21/1993,435.49,435.75,432.48,435.49
01/22/1993,436.11,437.82,435.49,436.11
01/25/1993,440.01,440.53,436.11,440.01
01/26/1993,439.95,442.66,439.54,439.95
01/27/1993,438.11,440.04,436.82,438.11
01/28/1993,438.66,439.14,437.3,438.66
01/29/1993,438.78,438.93,436.91,438.78
02/01/1993,442.52,442.52,438.78,442.52
02/02/1993,442.56,442.87,440.76,442.56
02/03/1993,447.2,447.35,442.56,447.2
02/04/1993,449.56,449.56,449.56,449.56
02/05/1993,448.93,449.56,446.95,448.93
02/08/1993,447.85,450.04,447.7,447.85
02/09/1993,445.33,448.04,444.52,445.33
02/10/1993,446.23,446.37,444.24,446.23
02/11/1993,447.66,449.36,446.21,447.66
02/12/1993,444.58,447.7,444.58,444.58
02/16/1993,433.91,444.58,433.47,433.91
02/17/1993,433.3,433.97,430.92,433.3
02/18/1993,431.9,437.79,428.25,431.9
02/19/1993,434.22,434.26,431.68,434.22
02/22/1993,435.24,436.49,433.53,435.24
02/23/1993,434.8,436.84,432.41,434.8
02/24/1993,440.87,440.87,434.68,440.87
02/25/1993,442.34,442.34,439.66,442.34
02/26/1993,443.38,443.77,440.98,443.38
03/01/1993,442.01,444.18,441.34,442.01
03/02/1993,447.9,447.91,441.07,447.9
03/03/1993,449.26,450.0,447.73,449.26
03/04/1993,447.34,449.52,446.72,447.34
03/05/1993,446.11,449.59,445.56,446.11
03/08/1993,454.71,454.71,446.11,454.71
03/09/1993,454.4,455.52,453.68,454.4
03/10/1993,456.33,456.34,452.7,456.33
03/11/1993,453.72,456.76,453.48,453.72
03/12/1993,449.83,453.72,447.04,449.83
03/15/1993,451.43,451.43,449.4,451.43
03/16/1993,451.37,452.36,451.01,451.37
03/17/1993,448.31,451.37,447.99,448.31
03/18/1993,451.89,452.39,448.31,451.89
03/19/1993,450.18,453.32,449.91,450.18
03/22/1993,448.88,450.18,446.08,448.88
03/23/1993,448.76,449.8,448.3,448.76
03/24/1993,448.07,450.9,446.1,448.07
03/25/1993,450.88,451.75,447.93,450.88
03/26/1993,447.78,452.09,447.69,447.78
03/29/1993,450.77,452.81,447.75,450.77
03/30/1993,451.97,452.06,449.63,451.97
03/31/1993,451.67,454.88,451.67,451.67
04/01/1993,450.3,452.63,449.6,450.3
04/02/1993,441.39,450.3,440.71,441.39
04/05/1993,442.29,442.43,440.53,442.29
04/06/1993,441.16,443.38,439.48,441.16
04/07/1993,442.73,442.73,440.5,442.73
04/08/1993,441.84,443.77,440.02,441.84
04/12/1993,448.37,448.37,441.84,448.37
04/13/1993,449.22,450.4,447.66,449.22
04/14/1993,448.66,450.0,448.02,448.66
04/15/1993,448.4,449.11,446.39,448.4
04/16/1993,448.94,449.39,447.67,448.94
04/19/1993,447.46,449.14,445.85,447.46
04/20/1993,445.1,447.46,441.81,445.1
04/21/1993,443.63,445.77,443.08,443.63
04/22/1993,439.46,445.73,439.46,439.46
04/23/1993,437.03,439.48,436.82,437.03
04/26/1993,433.54,438.35,432.3,433.54
04/27/1993,438.01,438.02,433.14,438.01
04/28/1993,438.02,438.8,436.68,438.02
04/29/1993,438.89,438.96,435.59,438.89
04/30/1993,440.19,442.29,438.89,440.19
05/03/1993,442.46,442.59,438.25,442.46
05/04/1993,444.05,445.19,442.45,444.05
05/05/1993,444.52,446.09,443.76,444.52
05/06/1993,443.26,444.81,442.9,443.26
05/07/1993,442.31,443.7,441.69,442.31
05/10/1993,442.8,445.42,442.05,442.8
05/11/1993,444.36,444.57,441.52,444.36
05/12/1993,444.8,445.16,442.87,444.8
05/13/1993,439.23,444.8,439.23,439.23
05/14/1993,439.56,439.82,438.1,439.56
05/17/1993,440.37,440.38,437.83,440.37
05/18/1993,440.32,441.26,437.95,440.32
05/19/1993,447.57,447.86,436.86,447.57
05/20/1993,450.59,450.59,447.36,450.59
05/21/1993,445.84,450.59,444.89,445.84
05/24/1993,448.0,448.44,445.26,448.0
05/25/1993,448.85,449.04,447.7,448.85
05/26/1993,453.44,453.51,448.82,453.44
05/27/1993,452.41,454.55,451.14,452.41
05/28/1993,450.19,452.41,447.67,450.19
06/01/1993,453.83,455.63,450.19,453.83
06/02/1993,453.85,454.53,452.68,453.85
06/03/1993,452.49,453.85,451.12,452.49
06/04/1993,450.06,452.49,448.92,450.06
06/07/1993,447.69,450.75,447.32,447.69
06/08/1993,444.71,447.69,444.31,444.71
06/09/1993,445.78,447.39,444.66,445.78
06/10/1993,445.38,446.22,444.09,445.38
06/11/1993,447.26,448.19,445.38,447.26
06/14/1993,447.71,448.64,447.23,447.71
06/15/1993,446.27,448.28,446.18,446.27
06/16/1993,447.43,447.43,443.61,447.43
06/17/1993,448.54,448.98,446.91,448.54
06/18/1993,443.68,448.59,443.68,443.68
06/21/1993,446.22,446.22,443.68,446.22
06/22/1993,445.93,446.29,444.94,445.93
06/23/1993,443.19,445.96,443.19,443.19
06/24/1993,446.62,447.21,442.5,446.62
06/25/1993,447.6,448.64,446.62,447.6
06/28/1993,451.85,451.9,447.6,451.85
06/29/1993,450.69,451.9,449.67,450.69
06/30/1993,450.53,451.47,450.15,450.53
07/01/1993,449.02,451.15,448.71,449.02
07/02/1993,445.84,449.02,445.2,445.84
07/06/1993,441.43,446.87,441.42,441.43
07/07/1993,442.83,443.63,441.4,442.83
07/08/1993,448.64,448.64,442.83,448.64
07/09/1993,448.13,448.96,446.74,448.13
07/12/1993,448.98,449.11,447.71,448.98
07/13/1993,448.09,450.7,448.07,448.09
07/14/1993,450.08,451.12,448.08,450.08
07/15/1993,449.22,450.12,447.26,449.22
07/16/1993,445.75,449.22,445.66,445.75
07/19/1993,446.03,446.78,444.83,446.03
07/20/1993,447.31,447.63,443.71,447.31
07/21/1993,447.18,447.5,445.84,447.18
07/22/1993,444.51,447.23,443.72,444.51
07/23/1993,447.1,447.1,444.51,447.1
07/26/1993,449.09,449.5,447.04,449.09
07/27/1993,448.24,449.44,446.76,448.24
07/28/1993,447.19,448.61,446.59,447.19
07/29/1993,450.24,450.77,447.19,450.24
07/30/1993,448.13,450.24,446.98,448.13
08/02/1993,450.15,450.15,448.03,450.15
08/03/1993,449.27,450.43,447.59,449.27
08/04/1993,448.54,449.72,447.93,448.54
08/05/1993,448.13,449.61,446.94,448.13
08/06/1993,448.68,449.26,447.87,448.68
08/09/1993,450.72,450.72,450.72,450.72
08/10/1993,449.45,450.72,449.1,449.45
08/11/1993,450.46,451.0,449.45,450.46
08/12/1993,448.96,451.63,447.53,448.96
08/13/1993,450.14,450.25,448.96,450.14
08/16/1993,452.38,453.41,450.14,452.38
08/17/1993,453.13,453.7,451.96,453.13
08/18/1993,456.04,456.99,453.13,456.04
08/19/1993,456.43,456.76,455.2,456.43
08/20/1993,456.16,456.68,454.6,456.16
08/23/1993,455.23,456.16,454.29,455.23
08/24/1993,459.77,459.77,455.04,459.77
08/25/1993,460.13,462.04,459.3,460.13
08/26/1993,461.04,462.87,458.82,461.04
08/27/1993,460.54,461.05,459.19,460.54
08/30/1993,461.9,462.58,460.28,461.9
08/31/1993,463.56,463.56,461.29,463.56
09/01/1993,463.15,463.8,461.77,463.15
09/02/1993,461.3,463.54,461.07,461.3
09/03/1993,461.34,462.05,459.91,461.34
09/07/1993,458.52,462.07,457.95,458.52
09/08/1993,456.65,458.53,453.75,456.65
09/09/1993,457.5,458.11,455.17,457.5
09/10/1993,461.72,461.86,457.49,461.72
09/13/1993,462.06,463.38,461.41,462.06
09/14/1993,459.9,462.06,458.15,459.9
09/15/1993,461.6,461.96,456.31,461.6
09/16/1993,459.43,461.6,459.0,459.43
09/17/1993,458.83,459.43,457.09,458.83
09/20/1993,455.05,459.91,455.0,455.05
09/21/1993,452.95,455.8,449.64,452.95
09/22/1993,456.2,456.92,452.94,456.2
09/23/1993,457.74,458.69,456.2,457.74
09/24/1993,457.63,458.56,456.92,457.63
09/27/1993,461.8,461.81,457.63,461.8
09/28/1993,461.53,462.08,460.91,461.53
09/29/1993,460.11,462.17,459.51,460.11
09/30/1993,458.93,460.56,458.28,458.93
10/01/1993,461.29,461.48,458.35,461.29
10/04/1993,461.34,461.8,460.02,461.34
10/05/1993,461.2,463.15,459.45,461.2
10/06/1993,460.74,462.6,460.26,460.74
10/07/1993,459.18,461.13,459.08,459.18
10/08/1993,460.31,460.99,456.4,460.31
10/11/1993,460.88,461.87,460.31,460.88
10/12/1993,461.12,462.47,460.73,461.12
10/13/1993,461.49,461.98,460.76,461.49
10/14/1993,466.83,466.83,461.49,466.83
10/15/1993,469.5,471.1,466.83,469.5
10/18/1993,468.45,470.04,468.02,468.45
10/19/1993,466.21,468.63,464.8,466.21
10/20/1993,466.07,466.87,464.54,466.07
10/21/1993,465.36,466.64,464.38,465.36
10/22/1993,463.27,467.83,463.27,463.27
10/25/1993,464.2,464.49,462.05,464.2
10/26/1993,464.3,464.32,462.65,464.3
10/27/1993,464.61,464.61,463.36,464.61
10/28/1993,467.73,468.76,464.52,467.73
10/29/1993,467.83,468.2,467.37,467.83
11/01/1993,469.1,469.11,467.33,469.1
11/02/1993,468.44,469.1,466.2,468.44
11/03/1993,463.02,468.61,460.95,463.02
11/04/1993,457.49,457.49,457.49,457.49
11/05/1993,459.57,459.63,454.36,459.57
11/08/1993,460.21,461.54,458.78,460.21
11/09/1993,460.33,463.42,460.21,460.33
11/10/1993,463.72,463.72,459.57,463.72
11/11/1993,462.64,464.96,462.49,462.64
11/12/1993,465.39,465.84,462.64,465.39
11/15/1993,463.75,466.13,462.96,463.75
11/16/1993,466.74,466.74,462.98,466.74
11/17/1993,464.81,467.24,462.73,464.81
11/18/1993,463.62,464.88,461.73,463.62
11/19/1993,462.6,463.62,460.03,462.6
11/22/1993,459.13,462.6,457.08,459.13
11/23/1993,461.03,461.77,458.47,461.03
11/24/1993,462.36,462.9,461.03,462.36
11/26/1993,463.06,463.63,462.36,463.06
11/29/1993,461.9,464.83,461.83,461.9
11/30/1993,461.79,463.62,460.45,461.79
12/01/1993,461.89,464.47,461.63,461.89
12/02/1993,463.11,463.22,461.45,463.11
12/03/1993,464.89,464.89,462.67,464.89
12/06/1993,466.43,466.89,464.4,466.43
12/07/1993,466.76,466.77,465.44,466.76
12/08/1993,466.29,466.76,465.42,466.29
12/09/1993,464.18,466.54,463.87,464.18
12/10/1993,463.93,464.87,462.66,463.93
12/13/1993,465.7,465.71,462.71,465.7
12/14/1993,463.06,466.12,462.46,463.06
12/15/1993,461.84,463.69,461.84,461.84
12/16/1993,463.34,463.98,461.84,463.34
12/17/1993,466.38,466.38,463.34,466.38
12/20/1993,465.85,466.89,465.53,465.85
12/21/1993,465.3,465.92,464.03,465.3
12/22/1993,467.32,467.38,465.08,467.32
12/23/1993,467.38,468.97,467.3,467.38
12/27/1993,470.54,470.55,467.35,470.54
12/28/1993,470.94,471.05,469.43,470.94
12/29/1993,470.58,471.29,469.87,470.58
12/30/1993,468.64,470.58,468.09,468.64
12/31/1993,466.45,470.75,466.45,466.45
01/03/1994,465.44,466.94,464.36,465.44
01/04/1994,466.89,466.89,464.44,466.89
01/05/1994,467.55,467.82,465.92,467.55
01/06/1994,467.12,469.0,467.02,467.12
01/07/1994,469.9,470.26,467.03,469.9
01/10/1994,475.27,475.27,469.55,475.27
01/11/1994,474.13,475.28,473.27,474.13
01/12/1994,474.17,475.06,472.14,474.17
01/13/1994,472.47,474.17,471.8,472.47
01/14/1994,474.91,475.32,472.47,474.91
01/17/1994,473.3,474.91,472.84,473.3
01/18/1994,474.25,475.19,473.29,474.25
01/19/1994,474.3,474.71,472.21,474.3
01/20/1994,474.98,475.0,473.42,474.98
01/21/1994,474.72,475.56,473.72,474.72
01/24/1994,471.97,475.2,471.49,471.97
01/25/1994,470.92,472.56,470.27,470.92
01/26/1994,473.2,473.44,470.72,473.2
01/27/1994,477.05,477.52,473.2,477.05
01/28/1994,478.7,479.75,477.05,478.7
01/31/1994,481.61,482.85,478.7,481.61
02/01/1994,479.62,481.64,479.18,479.62
02/02/1994,482.0,482.23,479.57,482.0
02/03/1994,480.71,482.0,478.71,480.71
02/04/1994,469.81,481.02,469.28,469.81
02/07/1994,471.76,472.09,467.57,471.76
02/08/1994,471.05,472.33,469.5,471.05
02/09/1994,472.77,473.41,471.05,472.77
02/10/1994,468.93,473.13,468.91,468.93
02/11/1994,470.18,471.13,466.89,470.18
02/14/1994,470.23,471.99,469.05,470.23
02/15/1994,472.52,473.41,470.23,472.52
02/16/1994,472.79,474.16,471.94,472.79
02/17/1994,470.34,475.13,468.26,470.34
02/18/1994,467.69,471.09,466.07,467.69
02/22/1994,471.46,471.65,467.58,471.46
02/23/1994,470.69,472.41,469.47,470.69
02/24/1994,464.26,470.69,464.26,464.26
02/25/1994,466.07,466.48,464.26,466.07
02/28/1994,467.14,469.16,466.07,467.14
03/01/1994,464.44,467.43,462.02,464.44
03/02/1994,464.81,464.88,457.67,464.81
03/03/1994,463.01,464.83,462.5,463.01
03/04/1994,464.74,466.16,462.41,464.74
03/07/1994,466.91,468.07,464.74,466.91
03/08/1994,465.88,467.79,465.02,465.88
03/09/1994,467.06,467.42,463.4,467.06
03/10/1994,463.9,467.29,462.46,463.9
03/11/1994,466.44,466.61,462.54,466.44
03/14/1994,467.39,467.6,466.08,467.39
03/15/1994,467.01,468.99,466.04,467.01
03/16/1994,469.42,469.85,465.48,469.42
03/17/1994,470.9,471.05,468.62,470.9
03/18/1994,471.06,471.09,467.83,471.06
03/21/1994,468.54,471.06,467.23,468.54
03/22/1994,468.8,470.47,467.88,468.8
03/23/1994,468.54,470.38,468.52,468.54
03/24/1994,464.35,468.57,462.41,464.35
03/25/1994,460.58,465.29,460.58,460.58
03/28/1994,460.0,461.12,456.1,460.0
03/29/1994,452.48,460.32,452.43,452.48
03/30/1994,445.55,452.49,445.55,445.55
03/31/1994,445.77,447.16,436.16,445.77
04/04/1994,438.92,445.77,435.86,438.92
04/05/1994,448.29,448.29,438.92,448.29
04/06/1994,448.05,449.63,444.98,448.05
04/07/1994,450.88,451.1,446.38,450.88
04/08/1994,447.1,450.89,445.51,447.1
04/11/1994,449.87,450.34,447.1,449.87
04/12/1994,447.57,450.8,447.33,447.57
04/13/1994,446.26,448.57,442.62,446.26
04/14/1994,446.38,447.55,443.57,446.38
04/15/1994,446.18,447.85,445.81,446.18
04/18/1994,442.46,447.87,441.48,442.46
04/19/1994,442.54,444.82,438.83,442.54
04/20/1994,441.96,445.01,439.4,441.96
04/21/1994,448.73,449.14,441.96,448.73
04/22/1994,447.63,449.96,447.16,447.63
04/25/1994,452.71,452.71,447.58,452.71
04/26/1994,451.87,452.79,450.66,451.87
04/28/1994,449.1,452.23,447.97,449.1
04/29/1994,450.91,451.35,447.91,450.91
05/02/1994,453.02,453.57,449.05,453.02
05/03/1994,453.03,453.98,450.51,453.03
05/04/1994,451.72,453.11,449.87,451.72
05/05/1994,451.38,452.82,450.72,451.38
05/06/1994,447.82,451.38,445.64,447.82
05/09/1994,442.32,447.82,441.84,442.32
05/10/1994,446.01,446.84,442.32,446.01
05/11/1994,441.49,446.03,440.78,441.49
05/12/1994,443.75,444.8,441.49,443.75
05/13/1994,444.14,444.72,441.21,444.14
05/16/1994,444.49,445.82,443.62,444.49
05/17/1994,449.37,449.37,443.7,449.37
05/18/1994,453.69,454.45,448.87,453.69
05/19/1994,456.48,456.88,453.0,456.48
05/20/1994,454.92,456.48,454.22,454.92
05/23/1994,453.2,454.92,451.79,453.2
05/24/1994,454.81,456.77,453.2,454.81
05/25/1994,456.34,456.34,452.2,456.34
05/26/1994,457.06,457.77,455.79,457.06
05/27/1994,457.33,457.33,454.67,457.33
05/31/1994,456.5,457.61,455.16,456.5
06/01/1994,457.63,458.29,453.99,457.63
06/02/1994,457.65,458.5,457.26,457.65
06/03/1994,460.13,460.86,456.27,460.13
06/06/1994,458.88,461.87,458.85,458.88
06/07/1994,458.21,459.46,457.65,458.21
06/08/1994,457.06,459.74,455.43,457.06
06/09/1994,457.86,457.87,455.86,457.86
06/10/1994,458.67,459.48,457.36,458.67
06/13/1994,459.1,459.36,457.18,459.1
06/14/1994,462.37,462.52,459.1,462.37
06/15/1994,460.61,463.23,459.95,460.61
06/16/1994,461.93,461.93,459.8,461.93
06/17/1994,458.45,462.16,458.44,458.45
06/20/1994,455.48,458.45,454.46,455.48
06/21/1994,451.34,455.48,449.45,451.34
06/22/1994,453.09,453.91,451.34,453.09
06/23/1994,449.63,454.16,449.43,449.63
06/24/1994,442.8,449.63,442.51,442.8
06/27/1994,447.31,447.76,439.83,447.31
06/28/1994,446.07,448.47,443.08,446.07
06/29/1994,447.63,449.83,446.04,447.63
06/30/1994,444.27,448.61,443.66,444.27
07/01/1994,446.2,446.45,443.58,446.2
07/05/1994,446.37,447.62,445.14,446.37
07/06/1994,446.13,447.28,444.18,446.13
07/07/1994,448.38,448.64,446.13,448.38
07/08/1994,449.55,449.75,446.53,449.55
07/11/1994,448.06,450.24,445.27,448.06
07/12/1994,447.95,448.16,444.65,447.95
07/13/1994,448.73,450.06,447.95,448.73
07/14/1994,453.41,454.33,448.73,453.41
07/15/1994,454.16,454.33,452.8,454.16
07/18/1994,455.22,455.71,453.26,455.22
07/19/1994,453.86,455.3,453.86,453.86
07/20/1994,451.6,454.16,450.69,451.6
07/21/1994,452.61,453.22,451.0,452.61
07/22/1994,453.11,454.03,452.33,453.11
07/25/1994,454.25,454.32,452.76,454.25
07/26/1994,453.36,454.25,452.78,453.36
07/27/1994,452.57,453.38,451.36,452.57
07/28/1994,454.23,454.93,452.3,454.23
07/29/1994,458.26,459.33,454.23,458.26
08/01/1994,461.01,461.01,458.08,461.01
08/02/1994,460.56,462.77,459.7,460.56
08/03/1994,461.45,461.46,459.51,461.45
08/04/1994,458.4,461.49,458.4,458.4
08/05/1994,457.09,458.4,456.08,457.09
08/08/1994,457.89,458.3,457.01,457.89
08/09/1994,457.93,458.16,456.66,457.93
08/10/1994,460.3,460.48,457.93,460.3
08/11/1994,458.88,461.41,456.88,458.88
